Date;Time;Val;INV2+3;INV3;;TOTAL;
28/10/24;16:15:00;3,016;5,6255;4,188916667;9,814416667;0;3,016
28/10/24;16:30:00;2,474;3,363;3,915166667;7,278166667;0;2,474
28/10/24;16:45:00;2,744;4,9375;3,812583333;8,750083333;0;2,744
28/10/24;17:00:00;2,702;3,74;3,909166667;7,649166667;0;2,702
28/10/24;17:15:00;3,2275;2,94;3,093833333;6,033833333;0;3,2275
28/10/24;17:30:00;2,7215;2,175;2,677416667;4,852416667;0;2,7215
28/10/24;17:45:00;3,4355;2,318;1,584833333;3,902833333;0;3,4355
28/10/24;18:00:00;2,8625;1,686;0,7165;2,4025;0;2,8625
28/10/24;18:15:00;3,294;2,2365;0,2005;2,437;5,5305;-2,2365
28/10/24;18:30:00;3,419;1,24;0,005;1,245;5,3585;-1,9395
28/10/24;18:45:00;3,1625;1,226;0;1,226;4,3885;-1,226
28/10/24;19:00:00;3,1605;0,35;0;0,35;3,7975;-0,637
28/10/24;19:15:00;2,7815;0,18;0;0,18;2,9615;-0,18
28/10/24;19:30:00;2,5915;0;0;0;2,6145;-0,023
28/10/24;19:45:00;2,72;0;0;0;2,72;0
28/10/24;20:00:00;3,059;0;0;0;3,059;0
28/10/24;20:15:00;3,4945;0;0;0;3,4945;0
28/10/24;20:30:00;3,5805;0;0;0;3,5805;0
28/10/24;20:45:00;3,103;0;0;0;3,103;0
28/10/24;21:00:00;2,686;0;0;0;2,686;0
28/10/24;21:15:00;3,18;0;0;0;3,18;0
28/10/24;21:30:00;3,043;0;0;0;3,043;0
28/10/24;21:45:00;2,9705;0;0;0;2,9705;0
28/10/24;22:00:00;2,5565;0;0;0;2,5565;0
28/10/24;22:15:00;2,8135;0;0;0;2,8135;0
28/10/24;22:30:00;2,8475;0;0;0;2,8475;0
28/10/24;22:45:00;3,134;0;0;0;3,134;0
28/10/24;23:00:00;2,731;0;0;0;2,731;0
28/10/24;23:15:00;2,595;0;0;0;2,595;0
28/10/24;23:30:00;2,786;0;0;0;2,786;0
28/10/24;23:45:00;3,367;0;0;0;3,367;0
28/10/24;0:00:00;3,46;0;0;0;3,46;0
28/10/24;0:15:00;3,1515;0;0;0;3,1515;0
28/10/24;0:30:00;3,1585;0;0;0;3,1585;0
28/10/24;0:45:00;2,9285;0;0;0;2,9285;0
29/10/24;1:00:00;2,6925;0;0;0;2,6925;0
29/10/24;1:15:00;2,876;0;0;0;2,876;0
29/10/24;1:30:00;2,681;0;0;0;2,681;0
29/10/24;1:45:00;3,1;0;0;0;3,1;0
29/10/24;2:00:00;2,902;0;0;0;2,902;0
29/10/24;2:15:00;2,815;0;0;0;2,815;0
29/10/24;2:30:00;2,604;0;0;0;2,604;0
29/10/24;2:45:00;3,0255;0;0;0;3,0255;0
29/10/24;3:00:00;4,0935;0;0;0;4,0935;0
29/10/24;3:15:00;2,89;0;0;0;2,89;0
29/10/24;3:30:00;2,592;0;0;0;2,592;0
29/10/24;3:45:00;3,024;0;0;0;3,024;0
29/10/24;4:00:00;3,313;0;0;0;3,313;0
29/10/24;4:15:00;3,041;0;0;0;3,041;0
29/10/24;4:30:00;3,264;0;0;0;3,264;0
29/10/24;4:45:00;2,957;0;0;0;2,957;0
29/10/24;5:00:00;3,455;0;0;0;3,455;0
29/10/24;5:15:00;2,769;0;0;0;2,769;0
29/10/24;5:30:00;3,395;0;0;0;3,395;0
29/10/24;5:45:00;2,5545;0;0;0;2,5545;0
29/10/24;6:00:00;3,1585;0;0;0;3,1585;0
29/10/24;6:15:00;3,2315;0;0;0;3,2315;0
29/10/24;6:30:00;5,8255;0;0;0;5,8255;0
29/10/24;6:45:00;7,3735;0;0;0;7,374;-0,0005
29/10/24;7:00:00;15,2615;0;0;0;15,262;-0,0005
29/10/24;7:15:00;26,9175;0;0;0;26,9175;0
29/10/24;7:30:00;29,6595;0;0;0;29,6595;0
29/10/24;7:45:00;34,8205;0;0;0;34,8205;0
29/10/24;8:00:00;33,9995;0;0;0;33,9995;0
29/10/24;8:15:00;33,5875;0;0;0;33,5875;0
29/10/24;8:30:00;31,1835;0;0;0;31,1835;0
29/10/24;8:45:00;35,807;0;0;0;35,807;0
29/10/24;9:00:00;32,356;0;0,86075;0,86075;32,356;0
29/10/24;9:15:00;29,762;0;2,586666667;2,586666667;29,762;0
29/10/24;9:30:00;28,845;0;5,11525;5,11525;28,845;0
29/10/24;9:45:00;34,1535;0;6,091;6,091;34,1535;0
29/10/24;10:00:00;36,8975;0,242;7,419916667;7,661916667;37,1395;-0,242
29/10/24;10:15:00;36,0335;1,672;8,164666667;9,836666667;37,7055;-1,672
29/10/24;10:30:00;31,2085;2,293;9,853166667;12,14616667;34,4265;-3,218
29/10/24;10:45:00;29,0075;3,923;10,77883333;14,70183333;32,9305;-3,923
29/10/24;11:00:00;26,8575;3,485;11,63475;15,11975;31,6845;-4,827
29/10/24;11:15:00;26,9535;5,4745;12,24541667;17,71991667;32,428;-5,4745
29/10/24;11:30:00;27,6775;4,618;12,77608333;17,39408333;34,418;-6,7405
29/10/24;11:45:00;29,9375;7,581;13,42091667;21,00191667;37,5185;-7,581
29/10/24;12:00:00;32,8035;5,504;13,91975;19,42375;40,9315;-8,128
29/10/24;12:15:00;36,462;8,657;14,2135;22,8705;45,119;-8,657
29/10/24;12:30:00;36,324;6,049;14,46758333;20,51658333;45,324;-9
29/10/24;12:45:00;30,9415;9,485;14,61266667;24,09766667;40,4265;-9,485
29/10/24;13:00:00;29,3425;6,595;14,83791667;21,43291667;39,1695;-9,827
29/10/24;13:15:00;27,2485;10,0935;14,86833333;24,96183333;37,342;-10,0935
29/10/24;13:30:00;28,2955;6,855;14,71958333;21,57458333;38,537;-10,2415
29/10/24;13:45:00;28,351;10,3855;14,465;24,8505;38,7365;-10,3855
29/10/24;14:00:00;18,669;6,985;14,07808333;21,06308333;29,1225;-10,4535
29/10/24;14:15:00;10,1035;10,429;13,69216667;24,12116667;0;10,1035
29/10/24;14:30:00;10,1575;6,883;13,10141667;19,98441667;0;10,1575
29/10/24;14:45:00;6,95;10,1935;12,5905;22,784;0;6,95
29/10/24;15:00:00;3,625;6,595;12,03908333;18,63408333;0;3,625
29/10/24;15:15:00;3,8865;9,6465;11,36908333;21,01558333;0;3,8865
29/10/24;15:30:00;3,0855;6,142;10,51725;16,65925;0;3,0855
29/10/24;15:45:00;2,9485;8,9035;9,5695;18,473;0;2,9485
29/10/24;16:00:00;2,2625;5,657;8,628166667;14,28516667;0;2,2625
29/10/24;16:15:00;2,284;8,0725;7,611166667;15,68366667;0;2,284
29/10/24;16:30:00;2,335;4,957;6,500333333;11,45733333;0;2,335
29/10/24;16:45:00;2,2045;6,833;5,343916667;12,17691667;0;2,2045
29/10/24;17:00:00;2,3405;4,037;4,164083333;8,201083333;0;2,3405
29/10/24;17:15:00;2,4675;5,4225;2,998833333;8,421333333;0;2,4675
29/10/24;17:30:00;2,2945;3,044;1,926166667;4,970166667;0;2,2945
29/10/24;17:45:00;2,258;3,8385;1,058083333;4,896583333;0;2,258
29/10/24;18:00:00;2,8;1,944;0,465916667;2,409916667;0;2,8
29/10/24;18:15:00;2,2095;2,1765;0,121666667;2,298166667;0;2,2095
29/10/24;18:30:00;3,0015;0,883;0,005666667;0,888666667;4,489;-1,4875
29/10/24;18:45:00;1,9915;0,791;0;0,791;2,7825;-0,791
29/10/24;19:00:00;2,5625;0,21;0;0,21;2,9605;-0,398
29/10/24;19:15:00;2,281;0,105;0;0,105;2,386;-0,105
29/10/24;19:30:00;2,504;0;0;0;2,518;-0,014
29/10/24;19:45:00;2,8245;0;0;0;2,8245;0
29/10/24;20:00:00;3,0755;0;0;0;3,0755;0
29/10/24;20:15:00;3,0745;0;0;0;3,0745;0
29/10/24;20:30:00;3,2895;0;0;0;3,2895;0
29/10/24;20:45:00;2,6055;0;0;0;2,6055;0
29/10/24;21:00:00;3,2295;0;0;0;3,2295;0
29/10/24;21:15:00;3,0575;0;0;0;3,0575;0
29/10/24;21:30:00;3,1425;0;0;0;3,1425;0
29/10/24;21:45:00;2,7075;0;0;0;2,7075;0
29/10/24;22:00:00;3,3125;0;0;0;3,3125;0
29/10/24;22:15:00;3,032;0;0;0;3,032;0
29/10/24;22:30:00;3,251;0;0;0;3,251;0
29/10/24;22:45:00;2,531;0;0;0;2,531;0
29/10/24;23:00:00;3,129;0;0;0;3,129;0
29/10/24;23:15:00;2,9905;0;0;0;2,9905;0
29/10/24;23:30:00;3,1945;0;0;0;3,1945;0
29/10/24;23:45:00;2,9425;0;0;0;2,9425;0
29/10/24;0:00:00;3,0865;0;0;0;3,0865;0
29/10/24;0:15:00;2,876;0;0;0;2,876;0
29/10/24;0:30:00;3,068;0;0;0;3,068;0
29/10/24;0:45:00;2,699;0;0;0;2,699;0
30/10/24;1:00:00;3,317;0;0;0;3,317;0
30/10/24;1:15:00;2,624;0;0;0;2,624;0
30/10/24;1:30:00;2,874;0;0;0;2,874;0
30/10/24;1:45:00;2,752;0;0;0;2,752;0
30/10/24;2:00:00;2,821;0;0;0;2,821;0
30/10/24;2:15:00;2,812;0;0;0;2,812;0
30/10/24;2:30:00;2,901;0;0;0;2,901;0
30/10/24;2:45:00;2,7035;0;0;0;2,7035;0
30/10/24;3:00:00;3,2075;0;0;0;3,2075;0
30/10/24;3:15:00;3,0585;0;0;0;3,0585;0
30/10/24;3:30:00;2,5755;0;0;0;2,5755;0
30/10/24;3:45:00;3,0055;0;0;0;3,0055;0
30/10/24;4:00:00;2,2895;0;0;0;2,2895;0
30/10/24;4:15:00;3,28;0;0;0;3,28;0
30/10/24;4:30:00;2,532;0;0;0;2,532;0
30/10/24;4:45:00;3,186;0;0;0;3,186;0
30/10/24;5:00:00;2,629;0;0;0;2,629;0
30/10/24;5:15:00;3,2235;0;0;0;3,2235;0
30/10/24;5:30:00;2,5125;0;0;0;2,5125;0
30/10/24;5:45:00;3,1225;0;0;0;3,1225;0
30/10/24;6:00:00;2,5825;0;0;0;2,5825;0
30/10/24;6:15:00;2,8155;0;0;0;2,8155;0
30/10/24;6:30:00;3,7975;0;0;0;3,7975;0
30/10/24;6:45:00;6,989;0;0;0;6,989;0
30/10/24;7:00:00;9,061;0;0;0;9,061;0
30/10/24;7:15:00;11,64;0;0;0;11,64;0
30/10/24;7:30:00;23,05;0;0;0;23,05;0
30/10/24;7:45:00;29,912;0;0;0;29,9125;-0,0005
30/10/24;8:00:00;32,576;0;0;0;32,5765;-0,0005
30/10/24;8:15:00;33,4675;0;0,142583333;0,142583333;33,4675;0
30/10/24;8:30:00;34,6415;0;1,024333333;1,024333333;34,6415;0
30/10/24;8:45:00;37,7525;0;2,101833333;2,101833333;37,7525;0
30/10/24;9:00:00;35,5885;0;2,867416667;2,867416667;35,5885;0
30/10/24;9:15:00;35,9375;0,084;4,0775;4,1615;36,0215;-0,084
30/10/24;9:30:00;33,8815;0,462;5,161583333;5,623583333;34,4145;-0,533
30/10/24;9:45:00;32,6805;1,317;6,487416667;7,804416667;33,9975;-1,317
30/10/24;10:00:00;34,0215;1,194;7,55975;8,75375;35,6955;-1,674
30/10/24;10:15:00;35,8515;2,4825;10,00583333;12,48833333;38,334;-2,4825
30/10/24;10:30:00;34,3475;2,249;8,969666667;11,21866667;37,539;-3,1915
30/10/24;10:45:00;30,151;4,202;8,221;12,423;34,353;-4,202
30/10/24;11:00:00;28,257;3,521;5,82825;9,34925;33,276;-5,019
30/10/24;11:15:00;28,63;6,6055;7,961333333;14,56683333;35,2355;-6,6055
30/10/24;11:30:00;31,791;5,006;10,12233333;15,12833333;39,2645;-7,4735
30/10/24;11:45:00;37,3665;5,856;8,629;14,485;43,2225;-5,856
30/10/24;12:00:00;36,0175;2,784;3,825166667;6,609166667;40,4325;-4,415
30/10/24;12:15:00;31,5635;5,0335;3,319416667;8,352916667;36,597;-5,0335
30/10/24;12:30:00;34,7795;4,255;10,83541667;15,09041667;41,414;-6,6345
30/10/24;12:45:00;32,713;8,164;5,986666667;14,15066667;40,877;-8,164
30/10/24;13:00:00;32,843;2,467;6,223416667;8,690416667;36,744;-3,901
30/10/24;13:15:00;32,0095;2,303;6,961416667;9,264416667;34,3125;-2,303
30/10/24;13:30:00;16,4155;5,137;12,87;18,007;22,3645;-5,949
30/10/24;13:45:00;10,468;4,8485;9,201333333;14,04983333;15,3165;-4,8485
30/10/24;14:00:00;12,013;2,945;16,18108333;19,12608333;16,4945;-4,4815
30/10/24;14:15:00;9,331;4,8055;15,5095;20,315;14,1365;-4,8055
30/10/24;14:30:00;9,889;5,748;13,78191667;19,52991667;0;9,889
30/10/24;14:45:00;6,127;6,536;12,981;19,517;0;6,127
30/10/24;15:00:00;3,156;7,607;6,970833333;14,57783333;0;3,156
30/10/24;15:15:00;2,0615;10,887;5,907583333;16,79458333;0;2,0615
30/10/24;15:30:00;2,2785;6,264;6,61275;12,87675;0;2,2785
30/10/24;15:45:00;2,7605;9,239;6,27975;15,51875;0;2,7605
30/10/24;16:00:00;2,2875;4,709;8,256916667;12,96591667;0;2,2875
30/10/24;16:15:00;2,01;2,542;7,083916667;9,625916667;0;2,01
30/10/24;16:30:00;2,072;3,496;5,977333333;9,473333333;0;2,072
30/10/24;16:45:00;1,5395;3,4095;3,148916667;6,558416667;0;1,5395
30/10/24;17:00:00;1,8955;3,862;2,156;6,018;0;1,8955
30/10/24;17:15:00;2,1545;5,0605;2,07475;7,13525;0;2,1545
30/10/24;17:30:00;2,1445;2,763;1,701583333;4,464583333;0;2,1445
30/10/24;17:45:00;2,1065;3,052;0,884416667;3,936416667;0;2,1065
30/10/24;18:00:00;1,8875;0,917;0,437583333;1,354583333;0;1,8875
30/10/24;18:15:00;2,2005;1,709;0,100166667;1,809166667;3,9095;-1,709
30/10/24;18:30:00;2,5755;0,797;0,001583333;0,798583333;3,9205;-1,345
30/10/24;18:45:00;1,872;0,6945;0;0,6945;2,5665;-0,6945
30/10/24;19:00:00;1,916;0,216;0;0,216;2,3125;-0,3965
30/10/24;19:15:00;1,9935;0,0965;0;0,0965;2,09;-0,0965
30/10/24;19:30:00;2,1475;0;0;0;2,156;-0,0085
30/10/24;19:45:00;2,103;0;0;0;2,103;0
30/10/24;20:00:00;2,823;0;0;0;2,823;0
30/10/24;20:15:00;2,36;0;0;0;2,36;0
30/10/24;20:30:00;1,967;0;0;0;1,967;0
30/10/24;20:45:00;2,157;0;0;0;2,157;0
30/10/24;21:00:00;2,029;0;0;0;2,029;0
30/10/24;21:15:00;1,92;0;0;0;1,92;0
30/10/24;21:30:00;2,162;0;0;0;2,162;0
30/10/24;21:45:00;2,1325;0;0;0;2,1325;0
30/10/24;22:00:00;1,8965;0;0;0;1,8955;0,001
30/10/24;22:15:00;2,1695;0;0;0;2,1695;0
30/10/24;22:30:00;2,3175;0;0;0;2,3175;0
30/10/24;22:45:00;2,037;0;0;0;2,037;0
30/10/24;23:00:00;1,907;0;0;0;1,907;0
30/10/24;23:15:00;1,889;0;0;0;1,889;0
30/10/24;23:30:00;2,089;0;0;0;2,089;0
30/10/24;23:45:00;2,2985;0;0;0;2,2985;0
30/10/24;0:00:00;2,0405;0;0;0;2,0405;0
30/10/24;0:15:00;1,9575;0;0;0;1,9575;0
30/10/24;0:30:00;2,2645;0;0;0;2,2645;0
30/10/24;0:45:00;2,0075;0;0;0;2,0075;0
31/10/24;1:00:00;2,2005;0;0;0;2,2005;0
31/10/24;1:15:00;2,0165;0;0;0;2,0165;0
31/10/24;1:30:00;2,1575;0;0;0;2,1575;0
31/10/24;1:45:00;2,179;0;0;0;2,179;0
31/10/24;2:00:00;2,155;0;0;0;2,155;0
31/10/24;2:15:00;2,5055;0;0;0;2,5055;0
31/10/24;2:30:00;2,0735;0;0;0;2,0735;0
31/10/24;2:45:00;2,065;0;0;0;2,065;0
31/10/24;3:00:00;2,405;0;0;0;2,405;0
31/10/24;3:15:00;2,6995;0;0;0;2,6995;0
31/10/24;3:30:00;2,3575;0;0;0;2,3575;0
31/10/24;3:45:00;2,033;0;0;0;2,033;0
31/10/24;4:00:00;2,412;0;0;0;2,412;0
31/10/24;4:15:00;2,259;0;0;0;2,259;0
31/10/24;4:30:00;1,93;0;0;0;1,93;0
31/10/24;4:45:00;2,4795;0;0;0;2,4795;0
31/10/24;5:00:00;2,3385;0;0;0;2,3385;0
31/10/24;5:15:00;2,122;0;0;0;2,122;0
31/10/24;5:30:00;2,299;0;0;0;2,299;0
31/10/24;5:45:00;1,888;0;0;0;1,888;0
31/10/24;6:00:00;1,83;0;0;0;1,83;0
31/10/24;6:15:00;2,3695;0;0;0;2,3695;0
31/10/24;6:30:00;4,2295;0;0;0;4,2295;0
31/10/24;6:45:00;7,9135;0;0;0;7,9135;0
31/10/24;7:00:00;9,3625;0;0;0;9,3625;0
31/10/24;7:15:00;10,9055;0;0;0;10,9055;0
31/10/24;7:30:00;12,5695;0;0;0;12,5695;0
31/10/24;7:45:00;15,62;0;0;0;15,62;0
31/10/24;8:00:00;17,42;0;0,024416667;0,024416667;17,42;0
31/10/24;8:15:00;28,8765;0;0,247166667;0,247166667;28,8765;0
31/10/24;8:30:00;30,9745;0;0,682916667;0,682916667;30,9745;0
31/10/24;8:45:00;33,383;0;1,308333333;1,308333333;33,383;0
31/10/24;9:00:00;37,573;0,01;2,110333333;2,120333333;37,583;-0,01
31/10/24;9:15:00;33,378;0,1495;3,13425;3,28375;33,5275;-0,1495
31/10/24;9:30:00;38,384;0,297;4,297833333;4,594833333;38,7635;-0,3795
31/10/24;9:45:00;36,463;0,7575;5,224166667;5,981666667;37,2205;-0,7575
31/10/24;10:00:00;33,917;0,842;6,551333333;7,393333333;35,0705;-1,1535
31/10/24;10:15:00;32,6525;1,9715;7,890916667;9,862416667;34,624;-1,9715
31/10/24;10:30:00;31,9745;1,913;8,707666667;10,62066667;34,68;-2,7055
31/10/24;10:45:00;31,626;3,418;9,698916667;13,11691667;35,044;-3,418
31/10/24;11:00:00;29,905;2,964;10,53008333;13,49408333;34,107;-4,202
31/10/24;11:15:00;30,1505;5,342;11,28308333;16,62508333;35,4925;-5,342
31/10/24;11:30:00;33,4135;4,014;11,862;15,876;39,3175;-5,904
31/10/24;11:45:00;37,613;6,71;12,37716667;19,08716667;44,323;-6,71
31/10/24;12:00:00;36,601;4,959;12,47458333;17,43358333;43,913;-7,312
31/10/24;12:15:00;36,2185;7,8945;12,31533333;20,20983333;44,113;-7,8945
31/10/24;12:30:00;32,4605;5,577;12,89425;18,47125;40,744;-8,2835
31/10/24;12:45:00;29,824;8,7165;13,30283333;22,01933333;38,5405;-8,7165
31/10/24;13:00:00;29,945;5,946;13,2595;19,2055;38,8335;-8,8885
31/10/24;13:15:00;31,3425;8,713;13,29691667;22,00991667;40,0555;-8,713
31/10/24;13:30:00;31,1185;6,089;12,30841667;18,39741667;40,1635;-9,045
31/10/24;13:45:00;25,7095;9,376;13,33433333;22,71033333;35,0855;-9,376
31/10/24;14:00:00;11,0455;6,234;13,083;19,317;0;11,0455
31/10/24;14:15:00;8,328;9,3405;11,99908333;21,33958333;0;8,328
31/10/24;14:30:00;8,524;5,772;11,70341667;17,47541667;0;8,524
31/10/24;14:45:00;4,537;9,2725;11,10833333;20,38083333;0;4,537
31/10/24;15:00:00;2,37;6,156;9,27;15,426;0;2,37
31/10/24;15:15:00;1,7905;8,5845;8,035583333;16,62008333;0;1,7905
31/10/24;15:30:00;1,7335;5,384;4,617666667;10,00166667;0;1,7335
31/10/24;15:45:00;1,938;7,822;4,854416667;12,67641667;0;1,938
31/10/24;16:00:00;1,941;4,992;8,34675;13,33875;0;1,941
31/10/24;16:15:00;2,5615;4,711;7,783666667;12,49466667;0;2,5615
31/10/24;16:30:00;3,8775;2,207;7,119083333;9,326083333;0;3,8775
31/10/24;16:45:00;3,595;3,253;5,565;8,818;0;3,595
31/10/24;17:00:00;3,655;3,863;2,333;6,196;0;3,655
31/10/24;17:15:00;3,516;5,4335;1,5295;6,963;0;3,516
31/10/24;17:30:00;3,333;3,352;2,19425;5,54625;0;3,333
31/10/24;17:45:00;3,492;3,939;1,091916667;5,030916667;0;3,492
31/10/24;18:00:00;2,42;1,3;0,4745;1,7745;4,73;-2,31
31/10/24;18:15:00;1,5475;1,137;0,06525;1,20225;2,6845;-1,137
31/10/24;18:30:00;1,4945;1,041;0;1,041;0;1,4945
31/10/24;18:45:00;1,3145;0,8815;0;0,8815;2,196;-0,8815
31/10/24;19:00:00;1,3775;0,225;0;0,225;1,793;-0,4155
31/10/24;19:15:00;1,4885;0,0695;0;0,0695;1,558;-0,0695
31/10/24;19:30:00;1,5785;0;0;0;1,583;-0,0045
31/10/24;19:45:00;1,6455;0;0;0;1,6455;0
31/10/24;20:00:00;2,2705;0;0;0;2,2705;0
31/10/24;20:15:00;1,8375;0;0;0;1,8375;0
31/10/24;20:30:00;2,1745;0;0;0;2,1745;0
31/10/24;20:45:00;2,273;0;0;0;2,273;0
31/10/24;21:00:00;1,869;0;0;0;1,869;0
31/10/24;21:15:00;1,704;0;0;0;1,704;0
31/10/24;21:30:00;2,412;0;0;0;2,412;0
31/10/24;21:45:00;2,121;0;0;0;2,121;0
31/10/24;22:00:00;1,975;0;0;0;1,975;0
31/10/24;22:15:00;2,1405;0;0;0;2,1405;0
31/10/24;22:30:00;2,0345;0;0;0;2,0345;0
31/10/24;22:45:00;1,925;0;0;0;1,925;0
31/10/24;23:00:00;2,059;0;0;0;2,059;0
31/10/24;23:15:00;1,984;0;0;0;1,984;0
31/10/24;23:30:00;2,166;0;0;0;2,166;0
31/10/24;23:45:00;2,251;0;0;0;2,251;0
31/10/24;;27633,395;3811,398;4109,341583;7920,739583;;-1000,1295
31/10/24;;;7920,739583;;;;
31/10/24;;;;;;;
31/10/24;;;;;;;
